0	0	0
0.1	0.00049625	0.00986743
0.2	0.00196119	0.0193429
0.3	0.00434635	0.0282428
0.4	0.00758544	0.0363946
0.5	0.0115956	0.0436399
0.6	0.0162789	0.0498358
0.7	0.0215239	0.0548575
0.8	0.0272079	0.0585998
0.9	0.0331985	0.0609785
1	0.0393561	0.0619314
1.1	0.0455359	0.0614196
1.2	0.0515904	0.0594275
1.3	0.0573719	0.0559634
1.4	0.0627345	0.0510591
1.5	0.0675369	0.0447699
1.6	0.0716442	0.0371734
1.7	0.0749305	0.028369
1.8	0.0772808	0.0184758
1.9	0.0785929	0.0076317
2	0.0787795	-0.004009
2.1	0.0777691	-0.0162777
2.2	0.0755079	-0.028994
2.3	0.0719606	-0.0419682
2.4	0.0671111	-0.0550039
2.5	0.0609633	-0.0679011
2.6	0.0535411	-0.0804588
2.7	0.0448885	-0.0924777
2.8	0.0350691	-0.103763
2.9	0.0241657	-0.114128
3	0.0122795	-0.123393
3.1	-0.000471343	-0.131394
3.2	-0.0139525	-0.137977
3.3	-0.0280152	-0.143006
3.4	-0.0424981	-0.146363
3.5	-0.0572288	-0.147949
3.6	-0.0720261	-0.147686
3.7	-0.0867021	-0.145518
3.8	-0.101065	-0.141413
3.9	-0.114919	-0.135365
4	-0.128073	-0.127391
4.1	-0.140334	-0.117535
4.2	-0.151518	-0.105869
4.3	-0.161449	-0.0924895
4.4	-0.169962	-0.0775187
4.5	-0.176903	-0.061104
4.6	-0.182138	-0.0434157
4.7	-0.185549	-0.0246448
4.8	-0.187036	-0.00500128
4.9	-0.186525	0.0152897
5	-0.183963	0.0359907
5.1	-0.17932	0.0568552
5.2	-0.172593	0.0776321
5.3	-0.163803	0.0980684
5.4	-0.152997	0.117913
5.5	-0.140247	0.136922
5.6	-0.125647	0.154857
5.7	-0.109317	0.171492
5.8	-0.0913979	0.186615
5.9	-0.0720502	0.200029
6	-0.0514542	0.211552
6.1	-0.0298075	0.221022
6.2	-0.00732264	0.228294
6.3	0.0157743	0.233246
6.4	0.0392458	0.235774
6.5	0.0628454	0.235798
6.6	0.0863198	0.233263
6.7	0.109411	0.228136
6.8	0.13186	0.220413
6.9	0.153407	0.210117
7	0.173798	0.197301
7.1	0.192784	0.18205
7.2	0.210129	0.164479
7.3	0.225606	0.144737
7.4	0.239008	0.123006
7.5	0.250145	0.0994955
7.6	0.258853	0.0744479
7.7	0.26499	0.0481298
7.8	0.268444	0.0208305
7.9	0.269131	-0.00714307
8	0.267001	-0.0354714
8.1	0.262033	-0.0638281
8.2	0.254242	-0.0918855
8.3	0.243674	-0.11932
8.4	0.230407	-0.145818
8.5	0.21455	-0.171079
8.6	0.19624	-0.19482
8.7	0.175643	-0.216779
8.8	0.15295	-0.236714
8.9	0.128374	-0.254409
9	0.102148	-0.26967
9.1	0.0745256	-0.282326
9.2	0.045774	-0.29223
9.3	0.016175	-0.299258
9.4	-0.0139784	-0.303307
9.5	-0.0443843	-0.304298
9.6	-0.0747339	-0.302176
9.7	-0.104714	-0.296908
9.8	-0.13401	-0.28849
9.9	-0.162306	-0.276945
10	-0.189295	-0.262328
10.1	-0.214671	-0.244729
10.2	-0.238143	-0.224273
10.3	-0.259433	-0.201123
10.4	-0.278282	-0.175484
10.5	-0.294452	-0.147598
10.6	-0.307733	-0.117745
10.7	-0.317943	-0.0862433
10.8	-0.324935	-0.0534381
10.9	-0.328597	-0.0197015
11	-0.328854	0.0145768
11.1	-0.325673	0.0489967
11.2	-0.31906	0.0831563
11.3	-0.309061	0.116659
11.4	-0.29576	0.149123
11.5	-0.27928	0.180185
11.6	-0.259778	0.209506
11.7	-0.237444	0.236779
11.8	-0.212498	0.261725
11.9	-0.185183	0.284098
12	-0.155769	0.303685
12.1	-0.124544	0.320301
12.2	-0.0918126	0.333789
12.3	-0.0578943	0.34402
12.4	-0.0231204	0.350887
12.5	0.0121682	0.354306
12.6	0.0476236	0.354217
12.7	0.0828927	0.350578
12.8	0.11762	0.343376
12.9	0.151448	0.332619
13	0.184025	0.318347
13.1	0.215001	0.300633
13.2	0.244038	0.279587
13.3	0.27081	0.255361
13.4	0.295008	0.22815
13.5	0.316346	0.198196
13.6	0.334562	0.165788
13.7	0.349429	0.131258
13.8	0.360752	0.0949824
13.9	0.368377	0.0573709
14	0.372192	0.0188615
14.1	0.372131	-0.0200889
14.2	0.368171	-0.0590154
14.3	0.36034	-0.0974552
14.4	0.348708	-0.134958
14.5	0.33339	-0.171095
14.6	0.314544	-0.205467
14.7	0.292365	-0.237709
14.8	0.267082	-0.267498
14.9	0.238954	-0.294547
15	0.20827	-0.318613
15.1	0.175337	-0.339488
15.2	0.140483	-0.357001
15.3	0.104052	-0.371011
15.4	0.0664005	-0.381405
15.5	0.0278942	-0.388094
15.6	-0.0110925	-0.391009
15.7	-0.0501799	-0.390103
15.8	-0.0889841	-0.385347
15.9	-0.12712	-0.376736
16	-0.164202	-0.364288
16.1	-0.19985	-0.348053
16.2	-0.233687	-0.328111
16.3	-0.26535	-0.304587
16.4	-0.294488	-0.277647
16.5	-0.32077	-0.247507
16.6	-0.343888	-0.214436
16.7	-0.363566	-0.178755
16.8	-0.379561	-0.140837
16.9	-0.391669	-0.1011
17	-0.399731	-0.0600038
17.1	-0.403636	-0.0180366
17.2	-0.403322	0.0242934
17.3	-0.398778	0.0664712
17.4	-0.390045	0.107988
17.5	-0.377215	0.148352
17.6	-0.360425	0.187103
17.7	-0.339858	0.223813
17.8	-0.315739	0.258103
17.9	-0.288327	0.289637
18	-0.257911	0.31813
18.1	-0.224808	0.34334
18.2	-0.189357	0.365071
18.3	-0.151914	0.383164
18.4	-0.112849	0.397493
18.5	-0.0725433	0.407959
18.6	-0.0313878	0.414487
18.7	0.010221	0.417022
18.8	0.0518818	0.415526
18.9	0.0931904	0.409979
19	0.133742	0.400383
19.1	0.173131	0.386759
19.2	0.210959	0.369163
19.3	0.246832	0.347679
19.4	0.280367	0.322438
19.5	0.311197	0.293614
19.6	0.338975	0.261439
19.7	0.363379	0.226197
19.8	0.38412	0.188232
19.9	0.400944	0.147943
20	0.413641	0.10578
20.1	0.422049	0.0622371
20.2	0.426055	0.01784
20.3	0.425602	-0.0268661
20.4	0.420685	-0.0713298
20.5	0.411357	-0.115009
20.6	0.397723	-0.157383
20.7	0.379936	-0.197965
20.8	0.3582	-0.236314
20.9	0.332758	-0.272036
21	0.303889	-0.304791
21.1	0.271905	-0.334293
21.2	0.237145	-0.360307
21.3	0.199965	-0.382644
21.4	0.160742	-0.401157
21.5	0.119864	-0.415731
21.6	0.077729	-0.42628
21.7	0.0347436	-0.432741
21.8	-0.00868124	-0.435066
21.9	-0.0521304	-0.433227
22	-0.0951865	-0.427208
22.1	-0.137432	-0.417015
22.2	-0.17845	-0.402673
22.3	-0.217828	-0.384235
22.4	-0.255161	-0.361791
22.5	-0.290054	-0.33547
22.6	-0.322129	-0.305453
22.7	-0.351026	-0.271975
22.8	-0.376414	-0.235331
22.9	-0.397994	-0.195878
23	-0.415506	-0.154032
23.1	-0.428732	-0.110263
23.2	-0.437506	-0.0650861
23.3	-0.441716	-0.0190529
23.4	-0.441302	0.0272659
23.5	-0.436267	0.0732943
23.6	-0.426667	0.118466
23.7	-0.412616	0.16224
23.8	-0.394278	0.204114
23.9	-0.371868	0.243631
24	-0.34564	0.28039
24.1	-0.31589	0.314048
24.2	-0.282941	0.344318
24.3	-0.247144	0.370969
24.4	-0.208872	0.393818
24.5	-0.168511	0.412725
24.6	-0.126461	0.427584
24.7	-0.0831307	0.438319
24.8	-0.0389361	0.444872
24.9	0.005703	0.447206
25	0.0503632	0.445295
25.1	0.0946193	0.439128
25.2	0.138046	0.428712
25.3	0.180219	0.414071
25.4	0.220719	0.39526
25.5	0.259133	0.372364
25.6	0.295058	0.345513
25.7	0.328106	0.314885
25.8	0.357913	0.280717
